subject	subject_label	subject_taxon	subject_taxon_label	object	object_label	relation	relation_label	evidence	evidence_label	source	is_defined_by	qualifier
MGI:88049	Apoa1	NCBITaxon:10090	Mus musculus	MP:0005146	decreased circulating VLDL cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:9186920	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:98505	Hnf1b	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:11934849	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1352449	Cxcl9	NCBITaxon:10090	Mus musculus	HP:0012184	Increased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:1860093	Stard10	NCBITaxon:10090	Mus musculus	MP:0010026	decreased liver cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:23200860	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
HGNC:8975	PIK3CA	NCBITaxon:9606	Homo sapiens	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:8648063|PMID:15520168|PMID:26619011|PMID:10606209|PMID:22658544|PMID:17673550|PMID:15741654|PMID:16523333|PMID:16454747|PMID:23026613|PMID:15016963|PMID:22729222|PMID:17575117|PMID:14179539|PMID:19637241|PMID:16227109|PMID:15608678	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:491	ANGPTL3	NCBITaxon:9606	Homo sapiens	HP:0003563	Decreased circulating low-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000501|ECO:0000220	evidence used in automatic assertion|sequencing assay evidence	PMID:22247256|PMID:9508071|PMID:19075393|PMID:20942659|PMID:22155345|PMID:22062970|PMID:22659251	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:96820	Lpl	NCBITaxon:10090	Mus musculus	MP:0003982	increased cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:18344982	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
HGNC:8805	PDGFRL	NCBITaxon:9606	Homo sapiens	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:8648063|PMID:7898930|PMID:23026613|PMID:10606209|PMID:15741654|PMID:19637241	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:1098273	Amacr	NCBITaxon:10090	Mus musculus	MP:0000180	abnormal circulating cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:15016763	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:2660854	Adcy10	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence		https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl|https://data.monarchinitiative.org/ttl/mmrrc.ttl	direct
MGI:104661	Rora	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:9851961	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:2178076	Pla2g15	NCBITaxon:10090	Mus musculus	MP:0000180	abnormal circulating cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:15781238	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:106091	Cyp7a1	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:11323427|PMID:16043712|PMID:16284190|PMID:11788471|PMID:11907146	https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mmrrc.ttl	direct
MGI:88456	Col4a5	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000015|ECO:0000059	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:3513284	chohr1	NCBITaxon:10090	Mus musculus	HP:0012184	Increased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:15342683	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:96216	Lipc	NCBITaxon:10090	Mus musculus	HP:0012184	Increased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:7852377	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:107750	Dync1i2	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:104539	Apof	NCBITaxon:10090	Mus musculus	MP:0010027	increased liver cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:22363685	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:103298	Apobec1	NCBITaxon:10090	Mus musculus	MP:0003983	decreased cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:9240444	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:88586	Cyp17a1	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
HGNC:5173	HRAS	NCBITaxon:9606	Homo sapiens	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:26619011|PMID:8331611|PMID:16270258|PMID:812323|PMID:23278382|PMID:17874102	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:1927665	Sirt3	NCBITaxon:10090	Mus musculus	HP:0003141	Increased circulating low-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:21856199	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1355317	Tnfsf14	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:17431181	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1859152	Pla2g6	NCBITaxon:10090	Mus musculus	MP:0003982	increased cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence		https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:99260	Prkci	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:17641777	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1889549	Txnip	NCBITaxon:10090	Mus musculus	HP:0003362	Increased circulating very-low-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:9537422	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1343091	Hdac3	NCBITaxon:10090	Mus musculus	MP:0003982	increased cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:18354499	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:109175	Dab2	NCBITaxon:10090	Mus musculus	HP:0003141	Increased circulating low-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:24168030	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1097712	Npc1	NCBITaxon:10090	Mus musculus	HP:0003107	Abnormality of cholesterol metabolism	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:12692847|PMID:22048958|PMID:11138930	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:3619440	Mir96	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000015	mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	inferred
MGI:1339972	Bhmt	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:21878621	https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl|https://data.monarchinitiative.org/ttl/mmrrc.ttl	direct
MGI:1298378	Dhcr7	NCBITaxon:10090	Mus musculus	MP:0003983	decreased cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:16446309|PMID:11230174|PMID:15005800	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:2143311	Bbs4	NCBITaxon:10090	Mus musculus	HP:0003362	Increased circulating very-low-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:16794820	https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl|https://data.monarchinitiative.org/ttl/mmrrc.ttl	direct
MGI:97603	Pkd1	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:18263604	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1918898	Optn	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence	PMID:21677750	https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl|https://data.monarchinitiative.org/ttl/mmrrc.ttl	direct
HGNC:3402	EPHX2	NCBITaxon:9606	Homo sapiens	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000501	evidence used in automatic assertion	PMID:14732757|PMID:14673705|PMID:12869654|PMID:12522687|PMID:15845398|PMID:10862610	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:99480	Cebpa	NCBITaxon:10090	Mus musculus	HP:0012184	Increased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:18974039	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:106388	Abhd17a	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000015|ECO:0000059	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:1859162	Rnf10	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
HGNC:7467	MTTP	NCBITaxon:9606	Homo sapiens	HP:0003141	Increased circulating low-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000246|ECO:0000322|ECO:0000220	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:12630961|PMID:10946006|PMID:2903181|PMID:8071315|PMID:7381337|PMID:10446076|PMID:1439810|PMID:8939939|PMID:17275380	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:88496	Crh	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:24302625	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:88049	Apoa1	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:9186920|PMID:9743230|PMID:7751823|PMID:1496008|PMID:12471038|PMID:9795222	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:1919338	Ush1c	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000015|ECO:0000059	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:1349717	Ncor1	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:22078881	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:96765	Ldlr	NCBITaxon:10090	Mus musculus	GO:0008203PHENOTYPE	cholesterol metabolic process phenotype	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:17071966	https://data.monarchinitiative.org/ttl/go.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:107563	Nab2	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:107543	Sox17	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:25141153	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:3583900	Elmod1	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:3513286	chohr2	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:15342683	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:2153093	Cspg4	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:22295099	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:3513276	Chohd3	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:15342683	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:99463	Pigh	NCBITaxon:10090	Mus musculus	HP:0003146	Hypocholesterolemia	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:97454	Oca2	NCBITaxon:10090	Mus musculus	MP:0000180	abnormal circulating cholesterol level	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:15051828	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
MGI:96438	Igfbp3	NCBITaxon:10090	Mus musculus	HP:0003233	Decreased circulating high-density lipoprotein levels	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:99830	Cmpk2	NCBITaxon:10090	Mus musculus	HP:0003124	Hypercholesterolemia	RO:0002200	has phenotype	ECO:0000059|ECO:0000015	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
MGI:1922035	Miga2	NCBITaxon:10090	Mus musculus	MP:0000183	decreased circulating LDL cholesterol level	RO:0002200	has phenotype	ECO:0000015|ECO:0000059	experimental phenotypic evidence|mutant phenotype evidence		https://data.monarchinitiative.org/ttl/impc.ttl|https://data.monarchinitiative.org/ttl/mgi_slim.ttl|https://data.monarchinitiative.org/ttl/mgi.ttl	direct
