DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	11q23.3	11	118161271	SCN2B	SCN4B - SCN2B	6330	6327		8356	1533	rs11600901-?	rs11600901	0	11600901	downstream_gene_variant	1	NR	9E-6	5.045757490560675	(Afro-Caribbean)	9.83	[3.58-27.00]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	13q22.3	13	77305241	MYCBP2	MYCBP2			23077			rs7322722-?	rs7322722	0	7322722	intron_variant	0	NR	1E-6	6.0	(EA)	2.93	[1.90-4.52]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	9q31.1	9	100214259	INVS	INVS			27130			rs10989019-?	rs10989019	0	10989019	intron_variant	0	NR	2E-6	5.698970004336019	(EA)	3.21	[1.98-5.20]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	10q25.1	10	104124358	C10orf78	SFR1			119392			rs10883969-?	rs10883969	0	10883969	intron_variant	0	NR	3E-6	5.522878745280337	(EA)	2.97	[1.88-4.69]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	9q31.1	9	100046403	ERP44	ERP44			23071			rs7028939-?	rs7028939	0	7028939	intron_variant	0	NR	3E-6	5.522878745280337	(EA)	3.17	[1.95-5.15]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	3q25.1	3	149532802	WWTR1	WWTR1			25937			rs17787940-?	rs17787940	0	17787940	intron_variant	0	NR	3E-6	5.522878745280337	(EA)	3.17	[1.95-5.16]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	21q22.12	21	34835765	RUNX1	RUNX1, LOC102724584			861, 102724584			rs9976946-?	rs9976946	0	9976946	intron_variant	0	NR	5E-6	5.301029995663981	(EA)	5.5	[2.65-11.39]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	13q13.3	13	39329106	LHFP	LOC107984580			107984580			rs6563695-?	rs6563695	0	6563695	intergenic_variant	0	NR	5E-6	5.301029995663981	(EA)	3.65	[2.09-6.36]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	8p21.3	8	20389247	LZTS1	LOC105379314 - LOC107986881	105379314	107986881		16478	72734	rs17412740-?	rs17412740	0	17412740	intergenic_variant	1	NR	2E-6	5.698970004336019	(Hispanic)	6.08	[2.88-12.81]	Illumina [2485249] (imputed)	N
2013-09-27	23551011	Zhao L	2013-04-02	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23551011	Genome-wide association study of pre-eclampsia detects novel maternal single nucleotide polymorphisms and copy-number variants in subsets of the Hyperglycemia and Adverse Pregnancy Outcome (HAPO) study cohort.	Preeclampsia	21 Afro-Caribbean cases, 1,010 Afro-Caribbean controls, 50 European ancestry cases, 1,202 European ancestry controls, 62 Hispanic cases, 658 Hispanic controls	NA	2q12.1	2	105261413	TGFBRAP1	TGFBRAP1			9392			rs17636747-?	rs17636747	0	17636747	downstream_gene_variant	0	NR	4E-6	5.3979400086720375	(Hispanic)	8.35	[3.41-20.46]	Illumina [2485249] (imputed)	N
2009-05-19	19430479	Levy D	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430479	Genome-wide association study of blood pressure and hypertension.	Hypertension	29,136 European ancestry individuals	34,433 European ancestry individuals	8p23.1	8	10214110	MSRA	MSRA			4482			rs11775334-A	rs11775334	0	11775334	intron_variant	0	0.32	4E-6	5.3979400086720375		0.08	[0.04-0.12] log odds increase	Affymetrix, Illumina [2533153] (imputed)	N
2009-05-19	19430479	Levy D	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430479	Genome-wide association study of blood pressure and hypertension.	Hypertension	29,136 European ancestry individuals	34,433 European ancestry individuals	10p12.31	10	18419869	CACNB2	CACNB2			783			rs11014166-A	rs11014166	0	11014166	intron_variant	0	0.66	6E-8	7.221848749616356		0.09	[0.05-0.13] log odds increase	Affymetrix, Illumina [2533153] (imputed)	N
2009-05-19	19430479	Levy D	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430479	Genome-wide association study of blood pressure and hypertension.	Hypertension	29,136 European ancestry individuals	34,433 European ancestry individuals	12q21.33	12	89615182	ATP2B1	ATP2B1			490			rs2681472-A	rs2681472	0	2681472	intron_variant	0	0.83	2E-11	10.698970004336019		0.15	[0.11-0.19] log odds increase	Affymetrix, Illumina [2533153] (imputed)	N
2009-05-19	19430479	Levy D	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430479	Genome-wide association study of blood pressure and hypertension.	Hypertension	29,136 European ancestry individuals	34,433 European ancestry individuals	20q13.32	20	59183665	EDN3, ZNF831	ZNF831			128611			rs16982520-A	rs16982520	0	16982520	intron_variant	0	0.88	2E-7	6.698970004336019		0.13	[0.09-0.17] log odds decrease	Affymetrix, Illumina [2533153] (imputed)	N
2009-08-12	19609347	Adeyemo A	2009-07-17	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19609347	A genome-wide association study of hypertension and blood pressure in African Americans.	Hypertension	509 African American cases, 508 African American controls	366 West African ancestry cases, 614 West African ancestry controls	4q23	4	99401288	ADH7	LOC102723576			102723576			rs991316-T	rs991316	0	991316	intergenic_variant	0	0.45	5E-6	5.301029995663981		1.62	[NR]	Affymetrix [808465]	N
2009-08-12	19609347	Adeyemo A	2009-07-17	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19609347	A genome-wide association study of hypertension and blood pressure in African Americans.	Hypertension	509 African American cases, 508 African American controls	366 West African ancestry cases, 614 West African ancestry controls	15q21.3	15	57921216	ALDH1A2	LOC107984724 - ALDH1A2	107984724	8854		53426	32208	rs1550576-?	rs1550576	0	1550576	intergenic_variant	1	0.86	3E-6	5.522878745280337		1.92	[NR]	Affymetrix [808465]	N
2010-12-16	21082022	Padmanabhan S	2010-10-28	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21082022	Genome-wide association study of blood pressure extremes identifies variant near UMOD associated with hypertension.	Hypertension	1,621 extreme cases, 1,699 controls	19,845 extreme cases, 16,541 controls	16p12.3	16	20354332	UMOD	UMOD			7369			rs13333226-A	rs13333226	0	13333226	intron_variant	0	0.81	4E-11	10.397940008672037		1.15	[1.10-1.19]	Illumina [521220] (imputed)	N
2012-03-20	22384028	Guo Y	2012-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/22384028	A genome-wide linkage and association scan reveals novel loci for hypertension and blood pressure traits.	Hypertension	315 Hong Kong Chinese ancestry individuals from 111 families	NA	5q31.1	5	133686160	FSTL4	FSTL4			23105			rs6596140-T	rs6596140	0	6596140	intergenic_variant	0	0.34	9E-8	7.045757490560675				Illumina [503984]	N
2012-03-20	22384028	Guo Y	2012-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/22384028	A genome-wide linkage and association scan reveals novel loci for hypertension and blood pressure traits.	Hypertension	315 Hong Kong Chinese ancestry individuals from 111 families	NA	4q22.3	4	94935530	NR	BMPR1B			658			rs10021303-A	rs10021303	0	10021303	intron_variant	0	0.31	7E-6	5.154901959985743				Illumina [503984]	N
2012-03-20	22384028	Guo Y	2012-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/22384028	A genome-wide linkage and association scan reveals novel loci for hypertension and blood pressure traits.	Hypertension	315 Hong Kong Chinese ancestry individuals from 111 families	NA	9p13.1	9	38456368	NR	ARMC8P1 - TCEA1P3	100130871	340501		1998	21916	rs1110183-G	rs1110183	0	1110183	intron_variant	1	0.46	8E-6	5.096910013008056				Illumina [503984]	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	3p21.1	3	53601568	CACNA1D	CACNA1D			776			rs9810888-G	rs9810888	0	9810888	intron_variant	0	0.39	4E-6	5.3979400086720375				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	6p21.33	6	32077074	CYP21A2	TNXB			7148			rs2021783-C	rs2021783	0	2021783	intron_variant	0	0.79	4E-11	10.397940008672037				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	12q24.21	12	115760536	MED13L	LOC105370003			105370003			rs11067763-A	rs11067763	0	11067763	intron_variant	0	0.62	1E-7	7.0				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	3p24.1	3	27507409	SLC4A7	UBA52P4 - LOC105377005	100271030	105377005		20712	5205	rs820430-A	rs820430	0	820430	intergenic_variant	1	0.32	1E-6	6.0				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	1p36.22	1	10736809	CASZ1	CASZ1			54897			rs880315-C	rs880315	0	880315	intron_variant	0	0.63	2E-9	8.698970004336019				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	1p13.2	1	112646431	MOV10	CAPZA1			829			rs10745332-A	rs10745332	0	10745332	intron_variant	0	0.82	3E-9	8.522878745280337				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	4q21.21	4	80236549	FGF5	PRDM8 - FGF5	56978	2250		32220	30039	rs1902859-C	rs1902859	0	1902859	intergenic_variant	1	0.41	8E-18	17.096910013008056				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	4q32.1	4	155698052	GUCY1A3	GUCY1A3			2982			rs13143871-T	rs13143871	0	13143871	intron_variant	0	0.8	1E-6	6.0				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	10q24.32	10	102856906	CYP17A1	C10orf32-ASMT, C10orf32			100528007, 119032			rs4409766-T	rs4409766	0	4409766	intron_variant	0	0.71	7E-13	12.154901959985743				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	11p15.2	11	16281393	SOX6	SOX6			55553			rs4757391-C	rs4757391	0	4757391	intron_variant	0	0.28	3E-6	5.522878745280337				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	12q21.33	12	89666809	ATP2B1	ATP2B1			490			rs17249754-G	rs17249754	0	17249754	intron_variant	0	0.64	2E-8	7.698970004336019				Affymetrix, Illumina [2485448] (imputed)	N
2015-06-23	25249183	Lu X	2014-09-23	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25249183	Genome-wide association study in Chinese identifies novel loci for blood pressure and hypertension.	Hypertension	5,065 Han Chinese ancestry cases, 4,404 Han Chinese ancestry controls	29,799 Han Chinese ancestry cases, 39,347 Han Chinese ancestry controls	12q24.13	12	112379979	ALDH2	HECTD4			283450			rs11066280-T	rs11066280	0	11066280	intron_variant	0	0.81	6E-8	7.221848749616356				Affymetrix, Illumina [2485448] (imputed)	N
2017-02-13	27480026	Liu X	2016-08-02	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/27480026	Genome Wide Association Study Identifies L3MBTL4 as a Novel Susceptibility Gene for Hypertension.	Hypertension	271 Chinese ancestry cases, 247 Chinese ancestry controls	9,633 Chinese ancestry cases, 11,839 Chinese ancestry controls	18p11.31	18	6282594	L3MBTL4	L3MBTL4			91133			rs403814-A	rs403814	0	403814	intron_variant	0	NR	6E-9	8.221848749616356		1.15	[1.07-1.23]	Illumina [727172]	N
2017-06-06	28273873	Park YM	2017-03-05	Nutrients	www.ncbi.nlm.nih.gov/pubmed/28273873	Interaction between Single Nucleotide Polymorphism and Urinary Sodium, Potassium, and Sodium-Potassium Ratio on the Risk of Hypertension in Korean Adults.	Hypertension	8,839 Korean ancestry individuals.	NA	1q41	1	221099816	LOC101929750	LOC101929750			101929750			rs7554672-?	rs7554672	0	7554672	regulatory_region_variant	0	0.589	2E-6	5.698970004336019		1.21		Affymetrix [1291657] (imputed)	N
2017-06-06	28273873	Park YM	2017-03-05	Nutrients	www.ncbi.nlm.nih.gov/pubmed/28273873	Interaction between Single Nucleotide Polymorphism and Urinary Sodium, Potassium, and Sodium-Potassium Ratio on the Risk of Hypertension in Korean Adults.	Hypertension	8,839 Korean ancestry individuals.	NA	7q32.3	7	131507716	MKLN1, PODXL	PODXL			5420			rs3800688-G	rs3800688	0	3800688	intron_variant	0	0.479	4E-6	5.3979400086720375		1.197		Affymetrix [1291657] (imputed)	N
