DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2010-05-06	20385826	Neale BM	2010-04-12	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/20385826	Genome-wide association study of advanced age-related macular degeneration identifies a role of the hepatic lipase gene (LIPC).	Age-related macular degeneration	979 cases, 1,709 controls	868 European ancestry cases, 410 European ancestry controls, 4,921 cases, 3,824 controls	1q31.3	1	196690107	CFH	CFH			3075			rs1061170-?	rs1061170	0	1061170	missense_variant	0	NR	4E-117	116.39794000867204				Affymetrix [632932]	N
2010-05-06	20385826	Neale BM	2010-04-12	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/20385826	Genome-wide association study of advanced age-related macular degeneration identifies a role of the hepatic lipase gene (LIPC).	Age-related macular degeneration	979 cases, 1,709 controls	868 European ancestry cases, 410 European ancestry controls, 4,921 cases, 3,824 controls	1q31.3	1	196727803	CFH	CFH			3075			rs1410996-?	rs1410996	0	1410996	intron_variant	0	NR	2E-111	110.69897000433602				Affymetrix [632932]	N
2010-05-06	20385826	Neale BM	2010-04-12	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/20385826	Genome-wide association study of advanced age-related macular degeneration identifies a role of the hepatic lipase gene (LIPC).	Age-related macular degeneration	979 cases, 1,709 controls	868 European ancestry cases, 410 European ancestry controls, 4,921 cases, 3,824 controls	4q25	4	109737911	CFI	CFI			3426			rs10033900-?	rs10033900	0	10033900	downstream_gene_variant	0	NR	9E-9	8.045757490560675				Affymetrix [632932]	N
2010-05-06	20385826	Neale BM	2010-04-12	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/20385826	Genome-wide association study of advanced age-related macular degeneration identifies a role of the hepatic lipase gene (LIPC).	Age-related macular degeneration	979 cases, 1,709 controls	868 European ancestry cases, 410 European ancestry controls, 4,921 cases, 3,824 controls	19p13.3	19	6718376	C3	C3			718			rs2230199-?	rs2230199	0	2230199	missense_variant	0	NR	2E-8	7.698970004336019				Affymetrix [632932]	N
2010-05-06	20385826	Neale BM	2010-04-12	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/20385826	Genome-wide association study of advanced age-related macular degeneration identifies a role of the hepatic lipase gene (LIPC).	Age-related macular degeneration	979 cases, 1,709 controls	868 European ancestry cases, 410 European ancestry controls, 4,921 cases, 3,824 controls	10q26.13	10	122454932	ARMS2, HTRA1	LOC105378525, ARMS2			105378525, 387715			rs10490924-?	rs10490924	0	10490924	missense_variant	0	NR	5E-119	118.30102999566398				Affymetrix [632932]	N
2013-11-16	23577725	Naj AC	2013-05-01	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23577725	Genetic factors in nonsmokers with age-related macular degeneration revealed through genome-wide gene-environment interaction analysis.	Age-related macular degeneration	1,207 European ancestry cases, 686 European ancestry controls	122 European ancestry cases, 86 European ancestry controls	1q31.3	1	196704863	CFHR4, CFHR5, KCNT2, CFH	CFH			3075			rs1831282-?	rs1831282	0	1831282	intron_variant	0	0.55	1E-31	31.0		2.38	[2.08-2.78]	Affymetrix [2543887] (imputed)	N
2013-11-16	23577725	Naj AC	2013-05-01	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23577725	Genetic factors in nonsmokers with age-related macular degeneration revealed through genome-wide gene-environment interaction analysis.	Age-related macular degeneration	1,207 European ancestry cases, 686 European ancestry controls	122 European ancestry cases, 86 European ancestry controls	10q26.13	10	122454932	ARMS2, BTBD16, HTRA, PLEKHA1	LOC105378525, ARMS2			105378525, 387715			rs10490924-A	rs10490924	0	10490924	missense_variant	0	0.35	8E-27	26.096910013008056		2.28	[1.96-2.65]	Affymetrix [2543887] (imputed)	N
2013-11-16	23577725	Naj AC	2013-05-01	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23577725	Genetic factors in nonsmokers with age-related macular degeneration revealed through genome-wide gene-environment interaction analysis.	Age-related macular degeneration	1,207 European ancestry cases, 686 European ancestry controls	122 European ancestry cases, 86 European ancestry controls	17q22	17	57031373	intergenic	SCPEP1 - RNF126P1	59342	376412		24605	14105	rs6503782-?	rs6503782	0	6503782	intergenic_variant	1	0.51	2E-6	5.698970004336019		1.41	[1.22-1.61]	Affymetrix [2543887] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	1q31.3	1	196690107	CFH	CFH			3075			rs1061170-?	rs1061170	0	1061170	missense_variant	0	0.371	5E-67	66.30102999566398		2.78	[2.5-3.13]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	10q26.13	10	122454932	ARMS2, HTRA1	LOC105378525, ARMS2			105378525, 387715			rs10490924-T	rs10490924	0	10490924	missense_variant	0	.206	7E-47	46.15490195998574		2.52	[2.24-2.83]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	19p13.3	19	6718376	C3	C3			718			rs2230199-C	rs2230199	0	2230199	missense_variant	0	.19	5E-13	12.301029995663981		1.83	[1.56-2.14]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	6p21.33	6	31946403	CFB	CFB			629			rs641153-?	rs641153	0	641153	missense_variant	0	0.899	2E-9	8.698970004336019		2.13	[1.69-2.7]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	6p21.33	6	31936027	C2	C2, C2-AS1			717, 102060414			rs9332739-?	rs9332739	0	9332739	missense_variant	0	0.955	1E-6	6.0		2.63	[1.79-3.85]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	4q25	4	109737911	CFI	CFI			3426			rs10033900-T	rs10033900	0	10033900	downstream_gene_variant	0	.463	4E-6	5.3979400086720375		1.32	[1.17-1.48]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	6q25.3	6	159650127	SOD2	LOC105378085 - SOD2	105378085	6648		45470	28937	rs2842992-?	rs2842992	0	2842992	intergenic_variant	1	0.203	3E-7	6.522878745280337		1.43	[1.25-1.64]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	18q23	18	77147088	MBP	MBP - GALR1	4155	2587		13380	102964	rs1789110-?	rs1789110	0	1789110	regulatory_region_variant	1	0.375	4E-7	6.3979400086720375		1.33	[1.19-1.49]	Affymetrix, Illumina [6036699] (imputed)	N
2012-08-15	22705344	Sobrin L	2012-06-15	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/22705344	Heritability and genome-wide association study to assess genetic differences between advanced age-related macular degeneration subtypes.	Age-related macular degeneration (GA)	819 European ancestry geographic atrophy cases, 4,134 European ancestry controls	NA	8p23.3	8	566479	C80rf42	TDRP - ERICH1	157695	157697		20698	48258	rs722782-?	rs722782	0	722782	intergenic_variant	1	0.894	2E-6	5.698970004336019		1.67	[1.35-2.08]	Affymetrix, Illumina [6036699] (imputed)	N
2017-10-09	28813576	Persad PJ	2017-08-01	Invest Ophthalmol Vis Sci	www.ncbi.nlm.nih.gov/pubmed/28813576	Joint Analysis of Nuclear and Mitochondrial Variants in Age-Related Macular Degeneration Identifies Novel Loci TRPM1 and ABHD2/RLBP1.	Advanced age-related macular degeneration	Up to 16,144 European ancestry cases, up to 17,832 European ancestry controls	NA	15q13.3	15	31102665	TRPM1	TRPM1			4308			rs7182946-G	rs7182946	0	7182946	intron_variant	0	0.43	2E-7	6.698970004336019				Illumina [3866946] (imputed)	N
2017-10-09	28813576	Persad PJ	2017-08-01	Invest Ophthalmol Vis Sci	www.ncbi.nlm.nih.gov/pubmed/28813576	Joint Analysis of Nuclear and Mitochondrial Variants in Age-Related Macular Degeneration Identifies Novel Loci TRPM1 and ABHD2/RLBP1.	Advanced age-related macular degeneration	Up to 16,144 European ancestry cases, up to 17,832 European ancestry controls	NA	15q26.1	15	89180627	ABHD2, RLBP1	ABHD2			11057			rs4932480-T	rs4932480	0	4932480	intron_variant	0	0.49	1E-7	7.0				Illumina [3866946] (imputed)	N
2017-09-16	28703135	Ruamviboonsuk P	2017-07-13	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/28703135	Genome-wide association study of neovascular age-related macular degeneration in the Thai population.	Neovascular age-related macular degeneration	377 Thai ancestry cases, 1,074 Thai ancestry controls	222 Thai ancestry cases, 623 Thai ancestry controls	10q26.13	10	122461028	HTRA1	LOC105378525			105378525			rs11200638-A	rs11200638	0	11200638	upstream_gene_variant	0	0.36	5E-17	16.30102999566398		2.12	[1.79-2.51]	Illumina [958497]	N
2017-09-16	28703135	Ruamviboonsuk P	2017-07-13	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/28703135	Genome-wide association study of neovascular age-related macular degeneration in the Thai population.	Neovascular age-related macular degeneration	377 Thai ancestry cases, 1,074 Thai ancestry controls	222 Thai ancestry cases, 623 Thai ancestry controls	1q31.3	1	196673103	CFH	CFH			3075			rs800292-G	rs800292	0	800292	missense_variant	0	0.58	3E-8	7.522878745280337		1.67	[1.40-1.99]	Illumina [958497]	N
2017-09-16	28703135	Ruamviboonsuk P	2017-07-13	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/28703135	Genome-wide association study of neovascular age-related macular degeneration in the Thai population.	Neovascular age-related macular degeneration	377 Thai ancestry cases, 1,074 Thai ancestry controls	222 Thai ancestry cases, 623 Thai ancestry controls	10q26.13	10	122454932	ARMS2	LOC105378525, ARMS2			105378525, 387715			rs10490924-A	rs10490924	0	10490924	missense_variant	0	0.36	7E-17	16.154901959985743		2.12	[1.79-2.51]	Illumina [958497]	N
2017-09-16	28703135	Ruamviboonsuk P	2017-07-13	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/28703135	Genome-wide association study of neovascular age-related macular degeneration in the Thai population.	Neovascular age-related macular degeneration	377 Thai ancestry cases, 1,074 Thai ancestry controls	222 Thai ancestry cases, 623 Thai ancestry controls	1q31.3	1	196710325	CFH	CFH			3075			rs10737680-C	rs10737680	0	10737680	intron_variant	0	0.45	2E-6	5.698970004336019		1.53	[1.29-1.82]	Illumina [958497]	N
2011-10-05	21909106	Arakawa S	2011-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21909106	Genome-wide association study identifies two susceptibility loci for exudative age-related macular degeneration in the Japanese population.	Age-related macular degeneration	827 Japanese ancestry cases, 3,323 Japanese ancestry controls	709 Japanese ancestry cases, 15,571 Japanese ancestry controls	8p21.3	8	23225458	TNFRSF10A, LOC389641	LOC389641			389641			rs13278062-T	rs13278062	0	13278062	non_coding_transcript_exon_variant	0	0.35	1E-12	12.0		1.37	[1.25-1.49]	Illumina [457489]	N
2011-10-05	21909106	Arakawa S	2011-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21909106	Genome-wide association study identifies two susceptibility loci for exudative age-related macular degeneration in the Japanese population.	Age-related macular degeneration	827 Japanese ancestry cases, 3,323 Japanese ancestry controls	709 Japanese ancestry cases, 15,571 Japanese ancestry controls	4q12	4	56920284	C4orf14, REST, IGFBP7, POLR2B	REST			5978			rs1713985-G	rs1713985	0	1713985	intron_variant	0	0.29	2E-8	7.698970004336019		1.3	[1.19-1.42]	Illumina [457489]	N
2010-10-14	20861866	Kopplin LJ	2010-09-23	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/20861866	Genome-wide association identifies SKIV2L and MYRIP as protective factors for age-related macular degeneration.	Age-related macular degeneration	684 European ancestry cases, 188 European ancestry controls	1,896 European ancestry cases, 1,866 European ancestry controls	6p21.33	6	31962685	BF, SKIV2L	SKIV2L			6499			rs429608-?	rs429608	0	429608	intron_variant	0	NR	5E-15	14.301029995663981		1.85	[NR]	Affymetrix [> 361556] (imputed)	N
2012-08-08	22694956	Cipriani V	2012-06-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22694956	Genome-wide association study of age-related macular degeneration identifies associated variants in the TNXB-FKBPL-NOTCH4 region of chromosome 6p21.3.	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1,411 European ancestry cases, 1,431 European ancestry controls	6p21.32	6	32107027	TNXB	TNXB			7148			rs12153855-C	rs12153855	0	12153855	intron_variant	0	0.011	1E-9	9.0		1.44	[1.28-1.63]	Illumina [2272849] (imputed)	N
2012-08-08	22694956	Cipriani V	2012-06-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22694956	Genome-wide association study of age-related macular degeneration identifies associated variants in the TNXB-FKBPL-NOTCH4 region of chromosome 6p21.3.	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1,411 European ancestry cases, 1,431 European ancestry controls	6p21.32	6	32203906	NOTCH4	NOTCH4			4855			rs2071277-C	rs2071277	0	2071277	intron_variant	0	0.219	2E-11	10.698970004336019		1.3	[1.20-1.41]	Illumina [2272849] (imputed)	N
2012-08-08	22694956	Cipriani V	2012-06-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22694956	Genome-wide association study of age-related macular degeneration identifies associated variants in the TNXB-FKBPL-NOTCH4 region of chromosome 6p21.3.	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1,411 European ancestry cases, 1,431 European ancestry controls	6p21.33	6	31949174	CFB	CFB			629			rs541862-T	rs541862	0	541862	non_coding_transcript_exon_variant	0	0.99	9E-17	16.045757490560675		1.89	[1.61-2.17]	Illumina [2272849] (imputed)	N
2012-08-08	22694956	Cipriani V	2012-06-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22694956	Genome-wide association study of age-related macular degeneration identifies associated variants in the TNXB-FKBPL-NOTCH4 region of chromosome 6p21.3.	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1,411 European ancestry cases, 1,431 European ancestry controls	19q13.32	19	44892362	TOMM40	TOMM40			10452			rs2075650-A	rs2075650	0	2075650	intron_variant	0	0.851	8E-8	7.096910013008056		1.37	[1.22-1.54]	Illumina [2272849] (imputed)	N
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	6p21.33	6	31946403	CFB	CFB			629			rs641153-?	rs641153	0	641153	missense_variant	0	0.90	6E-31	30.221848749616356		1.85	[NR]	Affymetrix [6036699] (imputed)	N
