DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early stage) in type 1 diabetes	555 European ancestry cases, 245 cases, 1,903 European ancestry controls, 690 controls	602 cases, 1,459 controls	2p24.1	2	20398749	NR	SLC7A15P - RNA5SP86	100289450	100873319		2164	2878	rs10186458-C	rs10186458	0	10186458	downstream_gene_variant	1	0.44	2E-6	5.698970004336019		1.24	[1.13-1.35]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early stage) in type 1 diabetes	555 European ancestry cases, 245 cases, 1,903 European ancestry controls, 690 controls	602 cases, 1,459 controls	4p15.32	4	16155043	NR	LOC105374502 - TAPT1	105374502	202018		28878	5462	rs317865-G	rs317865	0	317865	intergenic_variant	1	0.12	2E-6	5.698970004336019		1.37	[1.19-1.57]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early stage) in type 1 diabetes	555 European ancestry cases, 245 cases, 1,903 European ancestry controls, 690 controls	602 cases, 1,459 controls	2q35	2	216505032	NR	RPL37A - LOC101928156	6168	101928156		3565	14102	rs35612822-A	rs35612822	0	35612822	intron_variant	1	0.68	7E-6	5.154901959985743		1.24	[1.13-1.37]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (late stage) in type 1 diabetes	1,507 European ancestry cases, 250 controls, 1,903 European ancestry controls, 690 controls	2,536 cases, 3,907 controls	5q34	5	167551225	NR	TENM2			57451			rs72831309-A	rs72831309	0	72831309	intron_variant	0	0.04	9E-6	5.045757490560675		1.66	[1.34-2.06]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (end stage renal disease vs normoalbuminuria) in type 1 diabetes	729 European ancestry cases, 84 cases, 1,903 European ancestry controls, 491 controls	94 European ancestry cases, 964 cases, 627 European ancestry controls, 3187 controls	4q21.3	4	86607925	PTPN13	PTPN13			5783			rs61277444-G	rs61277444	0	61277444	intron_variant	0	0.08	6E-6	5.221848749616356		1.42	[1.20-1.67]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (end stage renal disease vs non-end stage renal disease) in type 1 diabetes	729 European ancestry cases, 84 cases, 3,290 European ancestry controls, 705 controls	94 European ancestry cases, 964 cases, 993 European ancestry controls, 4806 controls	4q21.3	4	86607925	PTPN13	PTPN13			5783			rs61277444-G	rs61277444	0	61277444	intron_variant	0	0.08	2E-6	5.698970004336019		1.41	[1.21-1.65]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (end stage renal disease vs non-end stage renal disease) in type 1 diabetes	729 European ancestry cases, 84 cases, 3,290 European ancestry controls, 705 controls	94 European ancestry cases, 964 cases, 993 European ancestry controls, 4806 controls	2q11.2	2	99767892	AFF3	AFF3			3899			rs7562121-C	rs7562121	0	7562121	intron_variant	0	0.24	4E-7	6.3979400086720375		1.27	[1.17-1.39]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Chronic kidney disease (chronic kidney disease vs normal or mildly reduced eGFR) in type 1 diabetes	1,142 European ancestry cases, 113 cases, 2,442 European ancestry controls, 467 controls	2,046 cases, 4,549 controls	6p24.3	6	8226764	NR	LOC105374910			105374910			rs13217044-A	rs13217044	0	13217044	intergenic_variant	0	0.71	4E-6	5.3979400086720375		1.15	[1.07-1.23]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Chronic kidney disease (severe chronic kidney disease vs normal kidney function) in type 1 diabetes	907 European ancestry cases, 210 cases, 1,661 European ancestry controls, 357 controls	1,266 cases, 2,655 controls	20q13.33	20	60318758	NR	MIR646HG, LOC105372698			284757, 105372698			rs6027504-T	rs6027504	0	6027504	intron_variant	0	0.60	3E-6	5.522878745280337		1.21	[1.12-1.30]	Illumina [NR] (imputed)	N
2017-03-31	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Chronic kidney disease (severe chronic kidney disease vs normal kidney function) in type 1 diabetes	907 European ancestry cases, 210 cases, 1,661 European ancestry controls, 357 controls	1,266 cases, 2,655 controls	7q36.1	7	148443990	CNTNAP2	RN7SL72P - LOC392145	106480941	392145		5413	1820	rs1989248-C	rs1989248	0	1989248	intron_variant	1	0.29	6E-7	6.221848749616356		1.26	[1.15-1.38]	Illumina [NR] (imputed)	N
2008-06-16	18198356	Hakonarson H	2008-01-15	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18198356	A novel susceptibility locus for type 1 diabetes on Chr12q13 identified by a genome-wide association study.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	946 European ancestry cases and 1,098 European ancestry controls from 549 families, 364 European ancestry trios	12q13.2	12	56018703	CDK2, RAB5B, SUOX, IKZF4, ERBB3	IKZF4, LOC105369781			64375, 105369781			rs1701704-C	rs1701704	0	1701704	intron_variant	0	0.35	9E-10	9.045757490560675		1.25	[1.12-1.40]	Illumina [543071]	N
2008-06-16	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	390 European ancestry trios, 1,333 European ancestry cases from 549 families	16p13.13	16	11144926	KIAA0350	CLEC16A			23274			rs2903692-G	rs2903692	0	2903692	intron_variant	0	0.62	7E-11	10.154901959985743		1.54	[1.32-1.79]	Illumina [543071]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	12q24.13	12	112049014	C12orf30	NAA25			80018			rs17696736-G	rs17696736	0	17696736	intron_variant	0	0.42	2E-16	15.698970004336019		1.22	[1.15-1.28]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	12q13.2	12	56088396	ERBB3	ERBB3			2065			rs2292239-A	rs2292239	0	2292239	intron_variant	0	0.34	2E-20	19.69897000433602		1.28	[1.21-1.35]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	16p13.13	16	11086016	KIAA0350	CLEC16A			23274			rs12708716-A	rs12708716	0	12708716	intron_variant	0	0.68	3E-18	17.522878745280337		1.23	[1.16-1.30]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	18p11.21	18	12779948	PTPN2	LOC100996324 - PTPN2	100996324	5771		30526	5530	rs2542151-C	rs2542151	0	2542151	upstream_gene_variant	1	0.16	1E-14	14.0		1.3	[1.22-1.40]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	18q22.2	18	69864406	CD226	CD226			10666			rs763361-A	rs763361	0	763361	missense_variant	0	0.47	1E-8	8.0		1.16	[1.10-1.22]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	2q11.2	2	100208905	AFF3, LOC150577	LINC01104			150577			rs9653442-G	rs9653442	0	9653442	intron_variant	0	0.46	5E-6	5.301029995663981		1.11	[1.05-1.17]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	1p13.2	1	113761186	PHTF1, PTPN22	PHTF1 - RSBN1	10745	54665		1298	646	rs6679677-A	rs6679677	0	6679677	upstream_gene_variant	1	0.10	8E-24	23.096910013008056		1.89	[1.67-2.13]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	11p15.5	11	2148544	INS	INS-IGF2, IGF2-AS, IGF2			723961, 51214, 3481			rs3741208-T	rs3741208	0	3741208	non_coding_transcript_exon_variant	0	0.38	2E-7	6.698970004336019		1.25	[1.15-1.35]	Affymetrix [NR]	N
2008-06-16	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	390 European ancestry trios, 1,333 European ancestry cases from 549 families	6p21.32	6	32700133	HLA-DRB1	HLA-DQB1 - MTCO3P1	3119	404026		33444	6011	rs2647044-A	rs2647044	0	2647044	intergenic_variant	1	0.13	1E-16	16.0		8.3	[6.97-9.89]	Illumina [543071]	N
2008-06-16	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	390 European ancestry trios, 1,333 European ancestry cases from 549 families	1p13.2	1	113834946	PTPN22	PTPN22, AP4B1-AS1			26191, 100287722			rs2476601-A	rs2476601	0	2476601	missense_variant	0	0.09	1E-7	7.0		1.8	[1.44-2.24]	Illumina [543071]	N
2008-06-16	17632545	Hakonarson H	2007-07-15	Nature	www.ncbi.nlm.nih.gov/pubmed/17632545	A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.	Type 1 diabetes	467 European ancestry trios, 561 European ancestry cases, 1,143 European ancestry controls	390 European ancestry trios, 1,333 European ancestry cases from 549 families	11p15.5	11	2148913	INS	IGF2, INS-IGF2			3481, 723961			rs1004446-C	rs1004446	0	1004446	intron_variant	0	0.65	4E-9	8.397940008672037		1.61	[1.37-1.89]	Illumina [543071]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	1p13.2	1	113834946	PTPN22	PTPN22, AP4B1-AS1			26191, 100287722			rs2476601-T	rs2476601	0	2476601	missense_variant	0	0.09	2E-80	79.69897000433602		1.98	[1.82-2.15]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	2q24.2	2	162267541	IFIH1	IFIH1			64135			rs1990760-A	rs1990760	0	1990760	missense_variant	0	0.60	2E-11	10.698970004336019		1.18	[1.11-1.23]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	5p13.2	5	35910427	CAPSL	CAPSL			133690			rs1445898-G	rs1445898	0	1445898	missense_variant	0	0.55	8E-6	5.096910013008056		1.12	[1.06-1.19]	Affymetrix [NR]	N
2008-06-16	17554260	Todd JA	2007-06-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17554260	Robust associations of four new chromosome regions from genome-wide analyses of type 1 diabetes.	Type 1 diabetes	2,000 European ancestry cases, 3,000 European ancestry controls	2,997 European ancestry trios, 4,000 European ancestry cases, 5,000 European ancestry controls	5p13.2	5	35874473	IL7R	IL7R			3575			rs6897932-G	rs6897932	0	6897932	missense_variant	0	0.71	8E-6	5.096910013008056		1.12	[1.06-1.19]	Affymetrix [NR]	N
2008-11-11	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios	3,303 European ancestry cases, 4,673 European ancestry controls	1p22.3	1	84845509	EDG7	LPAR3			23566			rs1983853-?	rs1983853	0	1983853	intron_variant	0	NR	2E-6	5.698970004336019		1.2	[1.11-1.29]	Illumina [up to 1000000]	N
2008-11-11	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios	3,303 European ancestry cases, 4,673 European ancestry controls	6q15	6	90247744	BACH2	BACH2			60468			rs3757247-A	rs3757247	0	3757247	intron_variant	0	NR	1E-6	6.0		1.13	[1.08-1.19]	Illumina [up to 1000000]	N
2008-11-11	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios	3,303 European ancestry cases, 4,673 European ancestry controls	9p24.2	9	4292083	GLIS3	GLIS3			169792			rs10758593-A	rs10758593	0	10758593	intron_variant	0	NR	3E-6	5.522878745280337		1.13	[1.07-1.19]	Illumina [up to 1000000]	N
2008-11-11	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios	3,303 European ancestry cases, 4,673 European ancestry controls	15q14	15	38546063	RASGRP1	RASGRP1			10125			rs8035957-C	rs8035957	0	8035957	intron_variant	0	NR	4E-6	5.3979400086720375		1.14	[1.08-1.21]	Illumina [up to 1000000]	N
2008-11-11	18840781	Grant SF	2008-10-07	Diabetes	www.ncbi.nlm.nih.gov/pubmed/18840781	Follow-up analysis of genome-wide association data identifies novel loci for type 1 diabetes.	Type 1 diabetes	563 European ancestry cases, 1,146 European ancestry controls, 483 European ancestry trios	3,303 European ancestry cases, 4,673 European ancestry controls	21q22.3	21	42416281	UBASH3A	UBASH3A			53347			rs9976767-C	rs9976767	0	9976767	intron_variant	0	NR	2E-8	7.698970004336019		1.16	[1.10-1.22]	Illumina [up to 1000000]	N
